scenario_id,scenario_name,oil_factor,voll,carbon_tax,termination_status,primal_status,objective_value,investment_cost,operating_cost,oil_cost_total,gas_cost_total,carbon_cost_component,voll_cost_component,curtailment_penalty_component,reserve_shortfall_penalty_component,total_demand,total_nse_mwh,nse_pct,nse_hours,peak_nse,total_curt_pv,total_curt_wind,total_curt,curt_pct_of_potential,total_reserve_shortfall,reserve_shortfall_hours,max_reserve_shortfall,min_reserve_headroom,min_must_run_slack,cap_exist_pv,cap_exist_wind,cap_exist_oil_base,cap_exist_oil,cap_exist_gas,cap_pv,cap_wind,cap_oil,cap_gas,dcap_pv,dcap_wind,dcap_gas,Pbat_2,Ebat_2,Pbat_4,Ebat_4,Pbat_8,Ebat_8,Pbat_total,Ebat_total,total_generation_pv,total_generation_wind,total_generation_oil,total_generation_gas,total_battery_charge,total_battery_discharge,sync_min_frac,reserve_frac,ramp_oil_mw_per_h,ramp_gas_mw_per_h,curt_penalty,reserve_slack_penalty
1,base,0.3,6500.0,30.0,OPTIMAL,FEASIBLE_POINT,3.597082876326923e8,2.1037449054637232e8,1.4933379708634794e8,5.4177036057298705e6,1.1274352333355726e8,2.8491080102804072e7,0.0,2.681490044265921e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,409345.2867916029,126952.72206158146,536298.0088531844,9.267289063795396,0.0,0,0.0,279.3574297391176,0.0,659.52,157.5,1482.5,444.75,0.0,2506.131944023643,754.7045416457537,444.75,477.8584582733515,1846.611944023643,597.2045416457537,477.8584582733515,-0.0,-0.0,258.2459417773215,1032.983767109286,546.7517346452312,4374.013877161849,804.9976764225527,5406.997644271136,3.5678610470544724e6,1.6828408440776062e6,44575.956079963406,2.40941309401283e6,2.7043339471321614e6,2.5707398501438443e6,0.2,0.1,300.0,300.0,5.0,1.0e6
