timestamp,demand_mwh,pv_cf,wind_cf,weight,p_pv,p_wind,curt_pv,curt_wind,p_oil,p_gas,nse,reserve_shortfall,charge_total,discharge_total,soc_total,charge_2,discharge_2,soc_2,charge_4,discharge_4,soc_4,charge_8,discharge_8,soc_8
2019-09-30 17:00:00,1030.240608961144,0.18,0.089,1.0,451.10374992425574,67.16870420647207,0.0,0.0,0.0,206.0481217922288,0.0,0.0,0.0,305.92003303818746,4220.461594030425,0.0,-0.0,-0.0,0.0,258.2459417773215,694.6454536882594,0.0,47.67409126086595,3525.8161403421655
2019-09-30 18:00:00,1026.5506005637394,0.006,0.127,1.0,15.036791664141859,95.84747678901073,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,437.8078738372353,3769.1132704868833,0.0,-0.0,0.0,0.0,0.0,694.6454536882594,0.0,437.8078738372353,3074.467816798624
2019-09-30 19:00:00,1034.1239296690478,0.0,0.149,1.0,-0.0,112.4509767052173,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,443.814494690479,3311.5725543111316,0.0,-0.0,-0.0,0.0,0.0,694.6454536882594,0.0,443.814494690479,2616.9271006228723
2019-09-30 20:00:00,962.0907826872481,0.0,0.155,1.0,-0.0,116.97920395509182,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,367.2531204588047,2932.9610899206114,0.0,0.0,0.0,0.0,0.0,694.6454536882594,0.0,367.2531204588047,2238.315636232352
2019-09-30 21:00:00,892.113817291416,0.0,0.155,1.0,-0.0,116.97920395509182,0.0,0.0,0.0,178.4227634582832,0.0,0.0,0.0,596.711849878041,2317.7942343762393,0.0,-0.0,0.0,0.0,49.960115232809855,643.1401802523729,0.0,546.7517346452312,1674.6540541238662
2019-09-30 22:00:00,824.4317188537823,0.0,0.148,1.0,-0.0,111.69627216357154,0.0,0.0,0.0,177.85845827335152,0.0,0.0,0.0,534.8769884168593,1766.3746586887555,0.0,-0.0,-0.0,0.0,35.3388083076954,606.708419110419,0.0,499.5381801091638,1159.6662395783364
2019-09-30 23:00:00,753.9807121310379,0.0,0.144,1.0,-0.0,108.67745399698852,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,167.4447998606978,1593.7511536777267,0.0,0.0,-0.0,0.0,167.4447998606978,434.0849140993903,0.0,0.0,1159.6662395783364
2019-10-01 00:00:00,692.7380288120756,0.0,0.142,1.0,-0.0,107.16804491369702,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,107.7115256250271,1482.7083437550184,0.0,0.0,0.0,0.0,0.0,434.0849140993903,0.0,107.7115256250271,1048.6234296556281
2019-10-01 01:00:00,653.1716279909483,0.0,0.138,1.0,-0.0,104.14922674711401,0.0,0.0,0.0,177.85845827335152,0.0,0.0,0.0,371.1639429704828,1100.065103579263,0.0,-0.0,0.0,0.0,258.2459417773215,167.85198443204854,0.0,112.91800119316133,932.2131191472143
2019-10-01 02:00:00,626.455120513128,0.0,0.127,1.0,-0.0,95.84747678901073,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,52.74918545076571,1045.684500021772,0.0,-0.0,-0.0,0.0,52.74918545076571,113.47138087455757,0.0,0.0,932.2131191472143
2019-10-01 03:00:00,610.4670624900784,0.0,0.113,1.0,-0.0,85.28161320597017,0.0,0.0,0.0,469.61640636736286,0.0,0.0,0.0,55.569042916745374,988.3968269117252,0.0,-0.0,0.0,0.0,0.0,113.47138087455757,0.0,55.569042916745374,874.9254460371676
2019-10-01 04:00:00,609.7443635058272,0.0,0.092,1.0,-0.0,69.43281783140934,0.0,0.0,0.0,169.61640636736288,0.0,0.0,0.0,370.695139307055,606.2368894817715,0.0,-0.0,0.0,0.0,0.0,113.47138087455757,0.0,370.695139307055,492.765508607214
2019-10-01 05:00:00,627.984736481012,0.0,0.064,1.0,-0.0,48.30109066532824,0.0,0.0,0.0,469.61640636736286,0.0,0.0,0.0,110.06723944832083,492.765508607214,0.0,-0.0,0.0,0.0,110.06723944832083,-0.0,0.0,0.0,492.765508607214
2019-10-01 06:00:00,638.2660658796121,0.0,0.039,1.0,-0.0,29.433477124184392,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,130.97413048207625,357.74063182157073,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,130.97413048207625,357.74063182157073
2019-10-01 07:00:00,716.8996071381367,0.07,0.022,1.0,175.42923608165503,16.60349991620658,0.0,0.0,0.0,177.85845827335152,0.0,0.0,0.0,347.00841286692355,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,347.00841286692355,0.0
2019-10-01 08:00:00,812.6347387711689,0.279,0.006,1.0,699.2108123825965,4.528227249874522,0.0,0.0,0.0,162.5269477542338,0.0,0.0,53.63124861553581,0.0,52.55862364322509,-0.0,0.0,0.0,-0.0,0.0,-0.0,53.63124861553581,0.0,52.55862364322509
2019-10-01 09:00:00,877.5170194815829,0.463,0.006,1.0,1160.3390900829468,4.528227249874522,0.0,0.0,0.0,175.5034038963166,0.0,0.0,462.85370174755496,0.0,506.15525135582897,0.0,-0.0,0.0,0.0,0.0,0.0,462.85370174755496,0.0,506.15525135582897
2019-10-01 10:00:00,909.0120183529673,0.596,0.007,1.0,1281.4357670598845,5.282931791520276,212.21887157820674,0.0,0.0,181.80240367059346,0.0,0.0,804.9976764225527,245.48859225352177,1041.9719513081554,-0.0,-0.0,0.0,258.2459417773215,245.48859225352177,0.0,546.7517346452312,0.0,1041.9719513081554
2019-10-01 11:00:00,925.7604513255286,0.677,0.007,1.0,1540.3231056914556,5.282931791520276,156.32822041255076,0.0,0.0,185.15209026510573,0.0,0.0,804.9976764225527,0.0,1830.869674202257,-0.0,-0.0,-0.0,258.2459417773215,0.0,253.08102294177505,546.7517346452312,0.0,1577.788651260482
2019-10-01 12:00:00,938.6068024745457,0.713,0.006,1.0,1509.9741699836297,4.528227249874522,276.89790610522755,0.0,0.0,187.72136049490916,0.0,0.0,804.9976764225527,41.38072116868494,2577.1068598090546,-0.0,0.0,0.0,258.2459417773215,41.38072116868494,463.501508596246,546.7517346452312,0.0,2113.6053512128087
2019-10-01 13:00:00,934.2848323042382,0.701,0.004,1.0,1549.4067240993604,3.018818166583015,207.3917686612133,0.0,0.0,186.85696646084764,0.0,0.0,804.9976764225527,0.0,3366.0045827031563,-0.0,0.0,-0.0,258.2459417773215,0.0,716.582531538021,546.7517346452312,0.0,2649.422051165135
2019-10-01 14:00:00,930.0974216990367,0.643,0.005,1.0,1545.3020910735531,3.7735227082287683,66.14074893364932,0.0,0.0,186.01948433980735,0.0,0.0,804.9976764225527,0.0,4154.9023055972575,-0.0,-0.0,0.0,258.2459417773215,0.0,969.6635544797961,546.7517346452312,0.0,3185.2387511174616
2019-10-01 15:00:00,920.2296645571832,0.537,0.015,1.0,1345.7928539406964,11.320568124686305,0.0,0.0,0.0,184.04593291143667,0.0,0.0,804.9976764225527,184.06798600291654,4754.039218179074,-0.0,-0.0,-0.0,258.2459417773215,184.06798600291654,1032.983767109286,546.7517346452312,0.0,3721.055451069788
2019-10-01 16:00:00,903.5583440291516,0.382,0.028,1.0,957.3424026170317,21.131727166081102,0.0,0.0,0.0,180.71166880583033,0.0,0.0,255.62745455979143,0.0,5004.554123647669,0.0,-0.0,-0.0,0.0,0.0,1032.983767109286,255.62745455979143,0.0,3971.5703565383837
2019-10-01 17:00:00,886.0571916136801,0.183,0.053,1.0,458.62214575632663,39.999340707224945,0.0,0.0,0.0,177.21143832273603,0.0,0.0,0.0,210.2242668273924,4787.828075372007,0.0,-0.0,-0.0,0.0,0.0,1032.983767109286,0.0,210.2242668273924,3754.8443082627214
2019-10-01 18:00:00,901.2204523514681,0.005,0.102,1.0,12.530659720118216,76.97986324786687,0.0,0.0,0.0,180.24409047029363,0.0,0.0,0.0,631.4658389131894,4136.832365152224,0.0,-0.0,-0.0,0.0,84.71410426795819,945.6496389979889,0.0,546.7517346452312,3191.1827261542358
2019-10-01 19:00:00,940.1876720145679,0.0,0.143,1.0,-0.0,107.92274945534277,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,354.40646428587354,3771.464876197716,0.0,-0.0,0.0,0.0,258.2459417773215,679.4167093306471,0.0,96.16052250855208,3092.0481668670686
2019-10-01 20:00:00,906.8603887603106,0.0,0.173,1.0,-0.0,130.56388570471537,0.0,0.0,0.0,181.37207775206213,0.0,0.0,0.0,594.9244253035331,3158.140726400259,0.0,-0.0,-0.0,0.0,48.17269065830192,629.754141641676,0.0,546.7517346452312,2528.386584758583
2019-10-01 21:00:00,851.3951736055787,0.0,0.18,1.0,-0.0,135.84681749623567,0.0,0.0,0.0,170.27903472111575,0.0,0.0,0.0,545.2693213882274,2596.007405381468,0.0,0.0,0.0,0.0,0.0,629.754141641676,0.0,545.2693213882274,1966.253263739792
2019-10-01 22:00:00,791.1716834470002,0.0,0.162,1.0,-0.0,122.2621357466121,0.0,0.0,0.0,158.23433668940004,0.0,0.0,0.0,510.67521101098805,2069.5381156794183,0.0,-0.0,0.0,0.0,258.2459417773215,363.5212119743343,0.0,252.42926923366656,1706.0169037050841
